timestamp,temperature,pH,DO
2024-01-01 09:18:00,27.7,7.36,6.78
2024-01-01 09:19:00,27.05,7.49,6.35
2024-01-01 09:20:00,27.62,7.58,6.92
2024-01-01 09:21:00,29.05,7.32,5.6
2024-01-01 09:22:00,28.08,7.82,6.87
2024-01-01 09:23:00,27.13,7.44,6.18
2024-01-01 09:24:00,28.35,7.26,6.13
2024-01-01 09:25:00,27.06,7.57,7.0
2024-01-01 09:26:00,25.76,8.09,7.08
2024-01-01 09:27:00,26.58,7.6,7.02
2024-01-01 09:28:00,25.89,7.39,7.52
2024-01-01 09:29:00,27.1,7.04,7.13
2024-01-01 09:30:00,27.4,7.43,6.1
2024-01-01 09:31:00,28.73,7.57,6.57
2024-01-01 09:32:00,27.65,7.38,6.32
2024-01-01 09:33:00,27.21,7.0,7.51
2024-01-01 09:34:00,28.05,7.24,7.05
2024-01-01 09:35:00,25.62,7.94,6.41
2024-01-01 09:36:00,27.57,7.93,6.94
2024-01-01 09:37:00,28.0,7.23,5.88
2024-01-01 09:38:00,26.2,7.7,6.63
2024-01-01 09:39:00,28.3,7.15,6.03
2024-01-01 09:40:00,27.65,7.92,5.66
2024-01-01 09:41:00,27.05,7.57,6.89
2024-01-01 09:42:00,27.89,7.78,6.95
2024-01-01 09:43:00,29.2,7.0,6.73
2024-01-01 09:44:00,27.53,7.7,6.41
2024-01-01 09:45:00,27.58,7.5,5.87
2024-01-01 09:46:00,27.02,7.76,5.92
2024-01-01 09:47:00,26.7,7.77,6.02
2024-01-01 09:48:00,28.05,7.52,6.38
2024-01-01 09:49:00,26.7,7.32,7.04
2024-01-01 09:50:00,27.44,7.73,7.03
2024-01-01 09:51:00,27.0,7.48,5.68
2024-01-01 09:52:00,27.76,7.24,6.15
2024-01-01 09:53:00,27.65,7.22,6.14
2024-01-01 09:54:00,28.21,7.06,5.23
2024-01-01 09:55:00,26.97,7.35,6.78
2024-01-01 09:56:00,27.16,7.83,6.38
2024-01-01 09:57:00,26.6,7.55,6.44
2024-01-01 09:58:00,27.02,7.34,7.17
2024-01-01 09:59:00,27.68,7.74,6.54
2024-01-01 10:00:00,27.99,7.25,6.28
2024-01-01 10:01:00,26.64,7.53,6.79
2024-01-01 10:02:00,28.08,7.45,7.03
2024-01-01 10:03:00,28.46,7.73,6.65
2024-01-01 10:04:00,27.71,7.03,6.84
2024-01-01 10:05:00,28.88,7.24,6.43
2024-01-01 10:06:00,26.76,7.01,6.46
2024-01-01 10:07:00,26.38,7.42,6.56
2024-01-01 10:08:00,25.96,7.86,6.12
2024-01-01 10:09:00,28.58,7.35,6.22
2024-01-01 10:10:00,27.9,7.35,7.19
2024-01-01 10:11:00,27.33,7.76,7.5
2024-01-01 10:12:00,27.6,7.82,7.3
2024-01-01 10:13:00,26.48,7.47,5.84
2024-01-01 10:14:00,29.33,7.71,5.79
2024-01-01 10:15:00,27.48,7.18,5.9
2024-01-01 10:16:00,27.46,7.91,6.57
2024-01-01 10:17:00,27.96,8.14,5.1
2024-01-01 10:18:00,27.76,7.66,6.21
2024-01-01 10:19:00,27.56,7.0,7.2
2024-01-01 10:20:00,26.74,7.33,6.99
2024-01-01 10:21:00,27.75,7.68,6.25
2024-01-01 10:22:00,28.88,7.37,6.28
2024-01-01 10:23:00,28.45,7.88,6.78
2024-01-01 10:24:00,28.65,7.68,6.97
2024-01-01 10:25:00,26.97,7.29,6.23
2024-01-01 10:26:00,26.58,7.51,6.38
2024-01-01 10:27:00,27.27,7.23,6.22
2024-01-01 10:28:00,27.42,7.45,5.83
2024-01-01 10:29:00,28.25,7.33,6.39
2024-01-01 10:30:00,26.02,7.85,6.35
2024-01-01 10:31:00,28.6,8.13,5.87
2024-01-01 10:32:00,27.25,7.07,6.82
2024-01-01 10:33:00,27.03,7.0,6.74
2024-01-01 10:34:00,26.56,7.43,6.85
2024-01-01 10:35:00,26.05,7.04,6.12
2024-01-01 10:36:00,28.03,7.51,5.51
2024-01-01 10:37:00,27.43,7.72,6.73
2024-01-01 10:38:00,26.34,7.95,6.17
2024-01-01 10:39:00,26.34,7.56,6.05
2024-01-01 10:40:00,27.1,7.44,5.87
2024-01-01 10:41:00,28.71,7.0,6.36
2024-01-01 10:42:00,27.16,7.51,7.29
2024-01-01 10:43:00,26.17,7.52,6.25
2024-01-01 10:44:00,27.17,7.69,5.96
2024-01-01 10:45:00,27.15,7.29,6.83
2024-01-01 10:46:00,25.21,7.37,6.59
2024-01-01 10:47:00,27.33,7.06,5.44
2024-01-01 10:48:00,27.19,7.0,6.83
2024-01-01 10:49:00,27.93,7.17,7.56
2024-01-01 10:50:00,28.85,7.03,5.2
2024-01-01 10:51:00,28.27,7.6,5.88
2024-01-01 10:52:00,27.15,7.34,5.08
2024-01-01 10:53:00,26.48,7.34,6.46
2024-01-01 10:54:00,29.43,7.2,7.0
2024-01-01 10:55:00,27.42,7.0,6.55
2024-01-01 10:56:00,27.38,7.95,7.2
2024-01-01 10:57:00,27.35,7.2,6.92
2024-01-01 10:58:00,27.53,7.38,7.35
2024-01-01 10:59:00,27.25,7.06,7.08
2024-01-01 11:00:00,26.91,7.79,6.3
2024-01-01 11:01:00,26.93,7.54,6.53
2024-01-01 11:02:00,27.34,7.25,6.07
2024-01-01 11:03:00,26.93,7.38,6.38
2024-01-01 11:04:00,26.8,8.0,6.53
2024-01-01 11:05:00,27.45,7.48,6.46
2024-01-01 11:06:00,27.16,7.45,7.17
2024-01-01 11:07:00,28.57,7.22,6.33
2024-01-01 11:08:00,25.25,7.0,6.03
2024-01-01 11:09:00,28.24,7.45,6.07
2024-01-01 11:10:00,28.36,7.6,6.83
2024-01-01 11:11:00,25.71,7.83,5.8
2024-01-01 11:12:00,27.09,7.0,6.4
2024-01-01 11:13:00,27.07,7.16,7.16
2024-01-01 11:14:00,26.24,7.33,6.65
2024-01-01 11:15:00,26.74,7.5,6.46
2024-01-01 11:16:00,26.48,7.46,6.48
2024-01-01 11:17:00,28.77,7.46,5.99
2024-01-01 11:18:00,28.11,7.62,6.07
2024-01-01 11:19:00,28.38,7.23,6.4
2024-01-01 11:20:00,27.94,7.78,6.64
2024-01-01 11:21:00,26.46,7.63,6.97
2024-01-01 11:22:00,26.94,7.4,6.55
2024-01-01 11:23:00,27.75,7.98,7.18
2024-01-01 11:24:00,26.39,7.97,7.3
2024-01-01 11:25:00,27.93,7.78,6.9
2024-01-01 11:26:00,27.17,7.0,7.11
2024-01-01 11:27:00,27.06,7.97,6.0
2024-01-01 11:28:00,27.93,7.74,5.93
2024-01-01 11:29:00,27.72,8.1,6.76
2024-01-01 11:30:00,27.07,7.87,5.83
2024-01-01 11:31:00,28.29,7.97,6.35
2024-01-01 11:32:00,26.5,7.76,6.89
2024-01-01 11:33:00,27.85,7.9,7.21
2024-01-01 11:34:00,27.84,8.1,6.37
2024-01-01 11:35:00,27.11,7.56,6.18
2024-01-01 11:36:00,27.62,7.03,6.66
2024-01-01 11:37:00,26.36,7.41,5.96
2024-01-01 11:38:00,28.1,7.62,6.41
2024-01-01 11:39:00,27.21,7.52,6.5
2024-01-01 11:40:00,26.94,7.13,6.49
2024-01-01 11:41:00,28.2,7.01,6.54
2024-01-01 11:42:00,26.8,7.28,6.08
2024-01-01 11:43:00,26.23,7.74,6.14
2024-01-01 11:44:00,26.11,7.97,6.13
2024-01-01 11:45:00,27.84,7.77,5.69
2024-01-01 11:46:00,26.33,7.82,6.67
2024-01-01 11:47:00,28.76,7.48,6.95
2024-01-01 11:48:00,25.69,7.0,6.9
2024-01-01 11:49:00,28.72,7.36,6.37
2024-01-01 11:50:00,27.53,7.42,6.09
2024-01-01 11:51:00,27.28,7.35,6.87
2024-01-01 11:52:00,26.92,7.52,6.82
2024-01-01 11:53:00,27.68,7.63,6.61
2024-01-01 11:54:00,27.33,7.76,7.37
2024-01-01 11:55:00,28.24,7.42,6.49
2024-01-01 11:56:00,27.45,7.0,6.37
2024-01-01 11:57:00,27.48,7.36,6.3
2024-01-01 11:58:00,27.07,7.51,5.72
2024-01-01 11:59:00,27.31,7.87,6.83
2024-01-01 12:00:00,31.1,7.33,6.45
2024-01-01 12:01:00,29.49,7.65,6.75
2024-01-01 12:02:00,29.78,7.59,7.42
2024-01-01 12:03:00,31.45,7.51,6.3
2024-01-01 12:04:00,30.99,7.78,5.33
2024-01-01 12:05:00,30.71,7.3,6.74
2024-01-01 12:06:00,30.87,7.33,6.58
2024-01-01 12:07:00,31.13,7.5,6.13
2024-01-01 12:08:00,30.42,7.31,6.7
2024-01-01 12:09:00,30.23,7.65,6.89
2024-01-01 12:10:00,31.01,7.29,6.03
2024-01-01 12:11:00,30.07,7.57,6.35
2024-01-01 12:12:00,31.18,7.47,7.24
2024-01-01 12:13:00,29.49,7.56,6.14
2024-01-01 12:14:00,31.68,7.36,6.53
2024-01-01 12:15:00,31.23,7.4,5.19
2024-01-01 12:16:00,31.06,7.53,5.76
2024-01-01 12:17:00,31.64,7.56,6.58
2024-01-01 12:18:00,32.18,7.5,7.11
2024-01-01 12:19:00,31.66,8.01,5.82
2024-01-01 12:20:00,29.38,7.2,6.54
2024-01-01 12:21:00,29.83,7.48,6.31
2024-01-01 12:22:00,30.35,7.03,6.98
2024-01-01 12:23:00,30.87,7.61,5.89
2024-01-01 12:24:00,31.27,7.17,6.72
2024-01-01 12:25:00,30.27,7.42,6.17
2024-01-01 12:26:00,31.0,7.39,6.61
2024-01-01 12:27:00,30.25,7.58,6.53
2024-01-01 12:28:00,30.36,7.33,6.37
2024-01-01 12:29:00,29.72,7.32,6.74
2024-01-01 12:30:00,30.11,7.93,6.52
2024-01-01 12:31:00,29.77,7.59,6.43
2024-01-01 12:32:00,30.07,7.33,6.32
2024-01-01 12:33:00,31.69,7.42,6.54
2024-01-01 12:34:00,30.09,7.99,6.61
2024-01-01 12:35:00,32.95,7.43,6.01
2024-01-01 12:36:00,31.24,7.29,6.33
2024-01-01 12:37:00,31.0,7.29,5.97
2024-01-01 12:38:00,30.16,7.34,6.48
2024-01-01 12:39:00,31.41,7.32,6.2
2024-01-01 12:40:00,30.39,7.12,6.89
2024-01-01 12:41:00,30.95,7.16,6.84
2024-01-01 12:42:00,32.9,7.25,6.04
2024-01-01 12:43:00,30.77,7.68,6.5
2024-01-01 12:44:00,31.77,7.39,6.82
2024-01-01 12:45:00,30.28,7.44,6.41
2024-01-01 12:46:00,30.82,7.88,6.14
2024-01-01 12:47:00,32.26,7.89,5.95
2024-01-01 12:48:00,30.34,7.42,6.93
2024-01-01 12:49:00,32.3,7.31,6.95
2024-01-01 12:50:00,31.41,7.24,6.4
2024-01-01 12:51:00,30.4,7.71,6.88
2024-01-01 12:52:00,31.35,7.44,5.02
2024-01-01 12:53:00,31.62,7.38,7.16
2024-01-01 12:54:00,31.34,7.26,6.42
2024-01-01 12:55:00,29.59,7.27,6.57
2024-01-01 12:56:00,30.26,7.6,6.34
2024-01-01 12:57:00,30.65,7.11,7.2
2024-01-01 12:58:00,30.78,7.8,5.97
2024-01-01 12:59:00,31.34,7.34,7.24
2024-01-01 13:00:00,30.99,7.46,6.7
2024-01-01 13:01:00,29.78,7.1,6.81
2024-01-01 13:02:00,31.15,7.5,6.34
2024-01-01 13:03:00,31.33,7.4,5.85
2024-01-01 13:04:00,31.29,7.48,6.97
2024-01-01 13:05:00,31.71,7.94,6.66
2024-01-01 13:06:00,31.51,7.55,7.18
2024-01-01 13:07:00,31.21,7.26,6.4
2024-01-01 13:08:00,30.79,7.29,6.29
2024-01-01 13:09:00,29.51,7.68,7.19
2024-01-01 13:10:00,31.19,7.89,7.46
2024-01-01 13:11:00,31.01,7.58,6.5
2024-01-01 13:12:00,31.06,7.71,6.12
2024-01-01 13:13:00,29.82,7.68,6.91
2024-01-01 13:14:00,29.98,7.93,6.37
2024-01-01 13:15:00,31.68,7.0,6.8
2024-01-01 13:16:00,30.81,7.7,6.37
2024-01-01 13:17:00,31.39,7.8,7.28
2024-01-01 13:18:00,30.86,7.1,6.15
2024-01-01 13:19:00,30.86,7.23,6.74
2024-01-01 13:20:00,31.59,7.24,6.26
2024-01-01 13:21:00,30.43,7.28,6.36
2024-01-01 13:22:00,30.92,7.36,6.29
2024-01-01 13:23:00,30.47,7.57,6.87
2024-01-01 13:24:00,30.49,7.76,6.96
2024-01-01 13:25:00,30.59,7.82,6.78
2024-01-01 13:26:00,31.02,7.25,6.45
2024-01-01 13:27:00,30.46,7.25,6.57
2024-01-01 13:28:00,31.84,7.89,6.95
2024-01-01 13:29:00,30.12,7.69,6.96
2024-01-01 13:30:00,30.69,7.52,5.15
2024-01-01 13:31:00,30.49,7.64,6.36
2024-01-01 13:32:00,32.0,7.49,6.39
2024-01-01 13:33:00,30.99,7.66,6.83
2024-01-01 13:34:00,31.66,7.4,6.47
2024-01-01 13:35:00,29.65,7.58,6.86
2024-01-01 13:36:00,31.05,7.05,5.96
2024-01-01 13:37:00,31.55,7.29,6.63
2024-01-01 13:38:00,30.9,7.3,6.95
2024-01-01 13:39:00,31.69,7.39,5.76
2024-01-01 13:40:00,30.42,7.22,7.76
2024-01-01 13:41:00,31.96,7.34,7.1
2024-01-01 13:42:00,32.67,7.05,6.5
2024-01-01 13:43:00,30.55,7.66,6.09
2024-01-01 13:44:00,30.48,7.48,6.41
2024-01-01 13:45:00,32.0,7.0,6.54
2024-01-01 13:46:00,32.1,7.25,6.72
2024-01-01 13:47:00,30.42,7.6,7.25
2024-01-01 13:48:00,30.5,7.34,6.26
2024-01-01 13:49:00,30.61,7.29,6.78
2024-01-01 13:50:00,29.76,7.48,5.85
2024-01-01 13:51:00,30.1,7.6,6.29
2024-01-01 13:52:00,30.03,7.07,6.69
2024-01-01 13:53:00,30.22,7.67,6.85
2024-01-01 13:54:00,30.81,7.26,6.12
2024-01-01 13:55:00,31.02,7.49,6.28
2024-01-01 13:56:00,32.07,7.49,7.23
2024-01-01 13:57:00,30.03,7.34,7.08
2024-01-01 13:58:00,31.62,7.19,6.6
2024-01-01 13:59:00,30.66,7.41,5.38
2024-01-01 14:00:00,30.79,7.99,7.76
2024-01-01 14:01:00,31.37,7.09,6.49
2024-01-01 14:02:00,29.93,8.01,6.34
2024-01-01 14:03:00,31.14,7.42,6.24
2024-01-01 14:04:00,30.96,7.51,6.69
2024-01-01 14:05:00,31.22,7.17,6.69
2024-01-01 14:06:00,31.06,7.27,6.98
2024-01-01 14:07:00,32.79,7.35,6.04
2024-01-01 14:08:00,30.32,7.19,6.34
2024-01-01 14:09:00,30.41,7.44,7.52
2024-01-01 14:10:00,30.33,7.38,6.61
2024-01-01 14:11:00,30.39,8.06,6.41
2024-01-01 14:12:00,30.32,7.15,6.03
2024-01-01 14:13:00,31.78,7.53,6.75
2024-01-01 14:14:00,31.97,7.57,7.02
2024-01-01 14:15:00,30.37,7.18,6.94
2024-01-01 14:16:00,30.16,7.71,6.37
2024-01-01 14:17:00,31.21,7.38,6.68
2024-01-01 14:18:00,30.39,7.0,7.34
2024-01-01 14:19:00,31.33,7.7,7.04
2024-01-01 14:20:00,30.99,7.16,6.11
2024-01-01 14:21:00,29.62,7.19,5.23
2024-01-01 14:22:00,32.07,7.71,6.65
2024-01-01 14:23:00,32.26,7.4,6.9
2024-01-01 14:24:00,30.34,7.78,5.96
2024-01-01 14:25:00,30.52,7.86,6.5
2024-01-01 14:26:00,31.06,7.31,6.37
2024-01-01 14:27:00,31.09,7.74,6.55
2024-01-01 14:28:00,31.35,7.27,6.23
2024-01-01 14:29:00,32.43,8.17,7.15
2024-01-01 14:30:00,30.68,7.29,6.57
2024-01-01 14:31:00,30.19,7.81,6.06
2024-01-01 14:32:00,29.72,7.75,6.96
2024-01-01 14:33:00,30.24,7.59,5.87
2024-01-01 14:34:00,30.8,7.3,7.14
2024-01-01 14:35:00,32.26,7.45,7.0
2024-01-01 14:36:00,30.41,7.0,7.19
2024-01-01 14:37:00,31.0,7.57,6.42
2024-01-01 14:38:00,30.81,7.6,6.25
2024-01-01 14:39:00,31.77,7.54,6.54
2024-01-01 14:40:00,32.85,7.0,6.46
2024-01-01 14:41:00,30.4,7.12,6.17
2024-01-01 14:42:00,30.43,7.28,6.22
2024-01-01 14:43:00,31.66,7.59,6.32
2024-01-01 14:44:00,31.37,7.59,5.91
2024-01-01 14:45:00,32.3,7.45,6.84
2024-01-01 14:46:00,31.29,7.69,6.47
2024-01-01 14:47:00,30.54,7.19,6.35
2024-01-01 14:48:00,31.29,7.68,5.94
2024-01-01 14:49:00,31.71,7.64,5.92
2024-01-01 14:50:00,31.48,7.61,7.47
2024-01-01 14:51:00,31.23,7.45,6.19
2024-01-01 14:52:00,31.67,8.05,6.81
2024-01-01 14:53:00,31.76,7.65,6.58
2024-01-01 14:54:00,31.93,7.21,5.11
2024-01-01 14:55:00,31.34,7.57,7.4
2024-01-01 14:56:00,30.69,7.73,6.84
2024-01-01 14:57:00,30.94,7.32,6.12
2024-01-01 14:58:00,31.79,7.83,6.49
2024-01-01 14:59:00,30.17,7.61,5.93
2024-01-01 15:00:00,31.11,7.0,7.41
2024-01-01 15:01:00,30.51,7.59,6.05
2024-01-01 15:02:00,30.84,7.38,6.24
2024-01-01 15:03:00,31.84,7.66,6.14
2024-01-01 15:04:00,30.97,7.78,6.54
2024-01-01 15:05:00,30.86,7.56,7.19
2024-01-01 15:06:00,29.73,8.0,7.39
2024-01-01 15:07:00,31.42,7.45,6.3
2024-01-01 15:08:00,31.33,7.69,6.69
2024-01-01 15:09:00,32.55,7.74,6.54
2024-01-01 15:10:00,30.57,7.47,6.01
2024-01-01 15:11:00,30.99,7.73,7.71
2024-01-01 15:12:00,31.02,7.32,7.18
2024-01-01 15:13:00,32.08,7.37,6.59
2024-01-01 15:14:00,30.74,7.11,7.29
2024-01-01 15:15:00,31.04,7.57,7.11
2024-01-01 15:16:00,31.3,7.6,6.54
2024-01-01 15:17:00,30.97,7.85,6.66
2024-01-01 15:18:00,30.46,7.74,7.26
2024-01-01 15:19:00,30.97,7.41,6.03
2024-01-01 15:20:00,31.67,7.15,7.34
2024-01-01 15:21:00,29.99,7.63,6.39
2024-01-01 15:22:00,30.92,7.83,7.26
2024-01-01 15:23:00,30.26,7.73,6.5
2024-01-01 15:24:00,31.77,7.83,6.67
2024-01-01 15:25:00,29.6,7.44,6.48
2024-01-01 15:26:00,30.37,7.36,6.23
2024-01-01 15:27:00,31.12,7.28,6.36
2024-01-01 15:28:00,32.07,7.48,7.19
2024-01-01 15:29:00,30.76,7.48,5.34
2024-01-01 15:30:00,30.37,7.56,5.88
2024-01-01 15:31:00,32.32,7.46,6.14
2024-01-01 15:32:00,29.66,7.46,5.96
2024-01-01 15:33:00,29.05,7.27,7.25
2024-01-01 15:34:00,31.17,7.78,7.13
2024-01-01 15:35:00,30.41,7.52,6.8
2024-01-01 15:36:00,30.0,7.45,6.18
2024-01-01 15:37:00,31.38,7.28,7.17
2024-01-01 15:38:00,31.01,7.1,5.71
2024-01-01 15:39:00,30.36,7.89,7.57
2024-01-01 15:40:00,29.79,7.67,6.16
2024-01-01 15:41:00,31.51,7.01,6.37
2024-01-01 15:42:00,31.33,7.73,6.29
2024-01-01 15:43:00,30.73,7.78,5.96
2024-01-01 15:44:00,32.29,7.54,7.46
2024-01-01 15:45:00,29.95,7.98,6.89
2024-01-01 15:46:00,29.59,7.57,7.11
2024-01-01 15:47:00,30.26,7.07,5.89
2024-01-01 15:48:00,30.77,7.61,6.59
2024-01-01 15:49:00,31.0,7.57,6.76
2024-01-01 15:50:00,30.62,7.32,6.64
2024-01-01 15:51:00,31.09,7.67,5.92
2024-01-01 15:52:00,29.81,7.0,7.04
2024-01-01 15:53:00,31.96,7.8,6.56
2024-01-01 15:54:00,30.74,7.24,6.02
2024-01-01 15:55:00,31.7,7.2,5.57
2024-01-01 15:56:00,31.08,7.47,6.8
2024-01-01 15:57:00,31.17,7.63,7.73
2024-01-01 15:58:00,31.26,7.55,5.99
2024-01-01 15:59:00,31.17,7.28,6.59
2024-01-01 16:00:00,31.32,7.35,7.06
2024-01-01 16:01:00,31.87,7.16,5.87
2024-01-01 16:02:00,30.96,7.43,6.26
2024-01-01 16:03:00,31.37,7.82,6.07
2024-01-01 16:04:00,30.74,7.5,6.99
2024-01-01 16:05:00,31.96,7.76,7.16
2024-01-01 16:06:00,30.27,7.94,6.58
2024-01-01 16:07:00,32.25,7.32,6.08
2024-01-01 16:08:00,30.77,7.44,6.28
2024-01-01 16:09:00,29.66,8.15,6.18
2024-01-01 16:10:00,30.91,7.93,6.01
2024-01-01 16:11:00,30.26,7.0,6.45
2024-01-01 16:12:00,31.48,7.62,6.79
2024-01-01 16:13:00,30.28,7.5,6.75
2024-01-01 16:14:00,30.45,7.75,6.5
2024-01-01 16:15:00,29.29,7.28,6.53
2024-01-01 16:16:00,30.44,7.25,6.46
2024-01-01 16:17:00,28.87,7.3,5.85
2024-01-01 16:18:00,29.54,7.33,6.58
2024-01-01 16:19:00,31.41,7.74,6.21
2024-01-01 16:20:00,31.43,7.15,5.83
2024-01-01 16:21:00,31.14,7.31,6.69
2024-01-01 16:22:00,30.03,7.0,6.19
2024-01-01 16:23:00,30.77,7.8,6.61
2024-01-01 16:24:00,30.8,7.88,6.92
2024-01-01 16:25:00,29.88,7.4,6.02
2024-01-01 16:26:00,32.01,7.41,6.55
2024-01-01 16:27:00,31.5,7.64,5.59
2024-01-01 16:28:00,30.63,7.94,7.27
2024-01-01 16:29:00,30.82,7.62,5.82
2024-01-01 16:30:00,30.97,7.29,6.24
2024-01-01 16:31:00,29.17,7.01,7.17
2024-01-01 16:32:00,30.6,7.17,6.38
2024-01-01 16:33:00,30.26,7.52,5.9
2024-01-01 16:34:00,30.0,7.3,6.86
2024-01-01 16:35:00,30.58,7.56,6.85
2024-01-01 16:36:00,32.24,7.33,6.18
2024-01-01 16:37:00,31.31,7.18,6.24
2024-01-01 16:38:00,30.34,7.15,6.28
2024-01-01 16:39:00,31.26,7.97,6.4
2024-01-01 16:40:00,31.92,7.77,5.55
2024-01-01 16:41:00,31.54,8.02,6.41
2024-01-01 16:42:00,30.85,7.66,7.39
2024-01-01 16:43:00,30.28,7.37,6.05
2024-01-01 16:44:00,31.36,7.9,6.21
2024-01-01 16:45:00,31.11,7.49,5.91
2024-01-01 16:46:00,31.51,7.57,6.81
2024-01-01 16:47:00,31.31,7.49,7.1
2024-01-01 16:48:00,31.64,7.0,7.09
2024-01-01 16:49:00,30.37,7.98,5.88
2024-01-01 16:50:00,31.85,7.65,6.75
2024-01-01 16:51:00,30.96,7.6,7.22
2024-01-01 16:52:00,32.46,7.48,6.75
2024-01-01 16:53:00,30.25,7.55,6.74
2024-01-01 16:54:00,32.19,7.32,6.26
2024-01-01 16:55:00,30.96,7.68,6.61
2024-01-01 16:56:00,30.28,7.11,7.12
2024-01-01 16:57:00,30.41,7.56,6.66
2024-01-01 16:58:00,30.54,7.67,5.88
2024-01-01 16:59:00,31.14,7.44,6.27
2024-01-01 17:00:00,31.21,7.61,7.1
2024-01-01 17:01:00,30.34,7.2,6.66
2024-01-01 17:02:00,30.78,7.21,6.56
2024-01-01 17:03:00,32.51,7.57,6.22
2024-01-01 17:04:00,32.18,7.7,7.09
2024-01-01 17:05:00,31.14,7.0,7.33
2024-01-01 17:06:00,30.83,7.66,7.13
2024-01-01 17:07:00,30.89,7.34,7.22
2024-01-01 17:08:00,31.29,7.44,6.32
2024-01-01 17:09:00,29.98,7.1,6.25
2024-01-01 17:10:00,30.59,7.24,6.42
2024-01-01 17:11:00,29.46,7.79,6.52
2024-01-01 17:12:00,31.11,7.51,7.22
2024-01-01 17:13:00,31.31,7.39,7.08
2024-01-01 17:14:00,30.41,7.47,6.77
2024-01-01 17:15:00,32.05,7.65,5.78
2024-01-01 17:16:00,29.81,7.63,5.66
2024-01-01 17:17:00,29.62,7.48,6.62
2024-01-01 17:18:00,30.97,7.83,6.94
2024-01-01 17:19:00,31.63,7.79,6.46
2024-01-01 17:20:00,32.14,7.62,7.46
2024-01-01 17:21:00,30.42,7.52,5.96
2024-01-01 17:22:00,31.65,7.7,5.9
2024-01-01 17:23:00,30.76,7.59,6.17
2024-01-01 17:24:00,30.65,7.82,6.15
2024-01-01 17:25:00,31.5,7.77,6.76
2024-01-01 17:26:00,31.31,7.19,6.29
2024-01-01 17:27:00,29.53,7.17,5.73
2024-01-01 17:28:00,31.97,7.29,6.95
2024-01-01 17:29:00,31.89,7.79,5.62
2024-01-01 17:30:00,30.29,7.03,5.96
2024-01-01 17:31:00,31.11,7.62,5.69
2024-01-01 17:32:00,31.18,7.61,6.6
2024-01-01 17:33:00,31.0,7.85,6.59
2024-01-01 17:34:00,30.35,7.55,7.46
2024-01-01 17:35:00,30.25,7.1,6.96
2024-01-01 17:36:00,30.77,7.21,7.22
2024-01-01 17:37:00,31.73,7.15,6.64
2024-01-01 17:38:00,31.22,7.34,6.01
2024-01-01 17:39:00,30.49,7.45,6.56
2024-01-01 17:40:00,31.41,7.15,6.8
2024-01-01 17:41:00,28.51,7.94,6.85
2024-01-01 17:42:00,31.71,7.1,6.26
2024-01-01 17:43:00,29.4,7.9,6.74
2024-01-01 17:44:00,30.5,7.86,6.03
2024-01-01 17:45:00,29.89,7.77,5.98
2024-01-01 17:46:00,29.75,7.29,5.94
2024-01-01 17:47:00,31.72,7.6,6.51
2024-01-01 17:48:00,30.41,7.12,5.91
2024-01-01 17:49:00,31.06,7.77,6.29
2024-01-01 17:50:00,30.75,7.48,6.95
2024-01-01 17:51:00,31.17,7.38,5.99
2024-01-01 17:52:00,30.85,7.13,6.25
2024-01-01 17:53:00,29.76,7.0,6.54
2024-01-01 17:54:00,31.58,7.19,6.62
2024-01-01 17:55:00,30.39,7.83,6.25
2024-01-01 17:56:00,29.54,7.38,6.89
2024-01-01 17:57:00,30.44,7.45,6.8
2024-01-01 17:58:00,31.99,7.7,7.07
2024-01-01 17:59:00,31.46,8.04,6.46
2024-01-01 18:00:00,30.51,7.9,6.24
2024-01-01 18:01:00,30.5,7.21,6.16
2024-01-01 18:02:00,30.53,7.0,6.65
2024-01-01 18:03:00,32.44,8.21,6.31
2024-01-01 18:04:00,31.09,8.18,6.22
2024-01-01 18:05:00,31.13,7.56,6.28
2024-01-01 18:06:00,31.61,7.12,6.16
2024-01-01 18:07:00,30.97,7.79,6.6
2024-01-01 18:08:00,30.58,7.47,5.79
2024-01-01 18:09:00,30.63,7.47,6.65
2024-01-01 18:10:00,30.72,7.77,6.84
2024-01-01 18:11:00,30.75,7.6,6.21
2024-01-01 18:12:00,31.36,7.14,7.46
2024-01-01 18:13:00,30.82,7.4,6.51
2024-01-01 18:14:00,31.37,7.7,5.72
2024-01-01 18:15:00,30.72,7.65,6.36
2024-01-01 18:16:00,30.84,7.58,6.53
2024-01-01 18:17:00,29.18,7.78,6.72
2024-01-01 18:18:00,31.51,7.39,6.37
2024-01-01 18:19:00,31.06,7.55,5.99
2024-01-01 18:20:00,31.58,7.0,5.95
2024-01-01 18:21:00,28.46,7.37,6.17
2024-01-01 18:22:00,32.45,7.73,6.22
2024-01-01 18:23:00,30.67,7.38,5.93
2024-01-01 18:24:00,31.67,7.36,6.13
2024-01-01 18:25:00,29.95,7.19,6.83
2024-01-01 18:26:00,31.27,7.8,7.32
2024-01-01 18:27:00,29.94,7.66,6.88
2024-01-01 18:28:00,30.28,7.75,7.15
2024-01-01 18:29:00,32.31,7.0,6.99
2024-01-01 18:30:00,30.63,7.45,6.92
2024-01-01 18:31:00,30.95,7.42,6.33
2024-01-01 18:32:00,31.47,7.42,6.57
2024-01-01 18:33:00,31.17,7.32,6.29
2024-01-01 18:34:00,30.9,7.4,6.39
2024-01-01 18:35:00,31.07,7.75,6.53
2024-01-01 18:36:00,32.7,7.0,6.86
